Gini Index,Vacant Housing,Percent Unemployed,Median Family Income,Income Quartile,HighIncome
0.4655,4449,6.022792022792023,61215.0,2.0,0
0.4451,1616,6.963710242398767,41543.0,1.0,0
0.4528,3302,6.578576130913196,53559.0,2.0,0
0.4384,2054,13.286486486486487,46765.0,1.0,0
0.4496,2583,5.404662666605597,64830.0,3.0,1
0.4084,6107,4.837167577520981,75519.0,4.0,1
0.4966,1118,3.649315068493151,56268.0,2.0,0
0.4083,3006,3.9077952297847585,81868.0,4.0,1
0.4441,1372,9.227605706207429,48895.0,1.0,0
0.4789,10263,4.279248388424085,57113.0,2.0,0
0.4596,4025,5.864677601809955,52209.0,1.0,0
0.4402,4136,6.431718061674009,64449.0,3.0,1
0.4843,10956,4.466471041635678,70585.0,3.0,1
0.5052,964,1.5499070055796653,47159.0,1.0,0
0.5345,3134,10.927885798670934,41875.0,1.0,0
0.4782,3650,4.746457230664163,42983.0,1.0,0
0.4514,1473,9.08363802559415,52951.0,1.0,0
0.4929,9643,8.34386852085967,47263.0,1.0,0
0.3941,812,3.4594704271076395,143003.0,4.0,1
,7646,,,,0
0.5035,4612,6.371084337349398,42301.0,1.0,0
0.4361,3561,8.405614256426432,52784.0,1.0,0
0.4542,2372,5.242203052422031,53093.0,1.0,0
0.4751,26782,6.292402737559385,66338.0,3.0,1
0.4579,8282,8.024381775394469,52416.0,1.0,0
0.4496,2404,15.399627428368667,48438.0,1.0,0
0.441,373,3.608247422680412,60909.0,2.0,0
0.468,1285,6.290207290922087,41319.0,1.0,0
0.3511,2512,0.0,50286.0,1.0,0
0.4179,828,5.0473796170953396,75400.0,4.0,1
0.3935,2247,2.988655810589086,103244.0,4.0,1
0.3901,1653,4.385026737967915,50741.0,1.0,0
0.3912,1608,5.8399136510822025,78360.0,4.0,1
0.4793,282,23.299050632911392,41364.0,1.0,0
0.4666,2362,6.602829784193226,58199.0,2.0,0
0.4073,5652,5.088240853710928,86016.0,4.0,1
0.4816,1418,4.463626973587133,61645.0,2.0,0
0.4809,4274,2.868936662993332,96157.0,4.0,1
0.4322,5359,4.021544915451744,72997.0,4.0,1
0.4007,1573,6.8686304620968865,54981.0,2.0,0
0.485,2831,9.21399805582558,47150.0,1.0,0
0.4578,597,4.883720930232558,56442.0,2.0,0
0.4242,4424,9.23684210526316,61014.0,2.0,0
0.4172,14616,4.850268859034874,85537.0,4.0,1
0.4468,1293,5.583281347473487,59442.0,2.0,0
0.5015,625,6.442953020134229,42975.0,1.0,0
0.4616,3283,7.656837762407474,73561.0,4.0,1
0.4462,3553,6.402976307029568,67793.0,3.0,1
0.4137,2772,6.099489175383119,62943.0,3.0,1
0.3979,1898,6.090295898774063,82090.0,4.0,1
0.4787,3672,9.22187056640838,45155.0,1.0,0
0.46,1007,5.363866427998272,84217.0,4.0,1
0.4109,2123,6.095114849563248,64164.0,3.0,1
0.4506,1303,8.765808983863934,56716.0,2.0,0
0.4461,1082,8.305647840531561,48823.0,1.0,0
0.4369,8340,6.735485342762633,63378.0,3.0,1
0.3926,2621,3.681326085979965,84684.0,4.0,1
0.4734,4295,6.170438930802935,58661.0,2.0,0
0.3756,3029,6.02581606056845,101231.0,4.0,1
0.5078,1460,7.781228433402347,43779.0,1.0,0
0.4833,3672,3.926953178635178,74787.0,4.0,1
0.4338,5334,6.179602177411072,54945.0,2.0,0
0.4398,339,2.4143556280587277,46216.0,1.0,0
0.4527,639,3.8739412057797704,178542.0,4.0,1
0.4822,3103,11.273860021208908,43388.0,1.0,0
0.3813,170,5.292942743009322,111826.0,4.0,1
0.4061,353,4.037126471476003,138696.0,4.0,1
0.4446,869,4.482182628062361,59779.0,2.0,0
0.4774,5019,6.8457113689459534,53599.0,2.0,0
0.4306,3015,6.226385566411053,82946.0,4.0,1
0.4957,9102,8.188014594580405,59062.0,2.0,0
0.4052,6198,4.933440748839528,92896.0,4.0,1
0.4256,18127,4.180100578089016,140373.0,4.0,1
0.432,5527,6.35218736190897,52832.0,1.0,0
0.4442,5390,5.966493154280215,72713.0,4.0,1
0.4303,4125,5.2112599070784364,77426.0,4.0,1
0.4266,8001,5.404885308154154,82888.0,4.0,1
0.4312,851,6.866911338613097,62447.0,3.0,1
0.4203,646,6.294536817102138,56633.0,2.0,0
0.3661,239,7.422266800401204,63000.0,3.0,1
0.4195,9784,7.482993197278912,66213.0,3.0,1
0.4427,5489,5.77350739300932,74715.0,4.0,1
0.436,4173,6.720292087398026,60824.0,2.0,0
0.4564,15203,5.616938710359496,71291.0,3.0,1
0.4057,1517,4.34582662681076,61979.0,2.0,0
0.451,9273,5.259564706846173,67161.0,3.0,1
0.4444,4472,5.521777648329511,86393.0,4.0,1
0.4483,3984,6.188195302843016,59176.0,2.0,0
0.4449,1802,4.988437396762471,49744.0,1.0,0
0.4119,869,3.765285475499252,63891.0,3.0,1
0.4559,6558,5.382696599711172,66607.0,3.0,1
0.42,4745,4.884853852967227,68351.0,3.0,1
0.4687,21407,5.645500755209531,72941.0,4.0,1
0.4059,1778,4.479222881813276,74243.0,4.0,1
0.396,802,5.771812080536913,50502.0,1.0,0
0.4336,1360,8.12720848056537,45868.0,1.0,0
0.5261,6075,6.61548209161045,75067.0,4.0,1
0.4387,2267,6.96223870532704,53232.0,1.0,0
0.4797,13026,6.196913929784825,60408.0,2.0,0
0.423,2751,8.241534067727459,59903.0,2.0,0
0.4545,1929,7.869339272457313,53268.0,1.0,0
0.4423,2055,6.767223807582552,47350.0,1.0,0
0.4313,1942,13.852537503989787,53345.0,1.0,0
0.4607,2003,9.372883651632128,46338.0,1.0,0
0.4401,2073,13.189790389277057,49459.0,1.0,0
0.5013,2997,6.567237969676993,53906.0,2.0,0
0.4384,353,4.256965944272446,52396.0,1.0,0
0.4455,1273,9.212598425196852,54004.0,2.0,0
0.457,3196,9.49014438919178,52474.0,1.0,0
0.4414,3568,6.545741324921135,59020.0,2.0,0
0.435,1034,7.18954248366013,45885.0,1.0,0
0.4362,2968,5.124470787468248,62946.0,3.0,1
0.4411,2409,3.6237058193502323,54875.0,2.0,0
0.4574,5335,6.512438599271114,58259.0,2.0,0
0.444,2472,5.094350002750729,61537.0,2.0,0
0.4868,552,6.257521058965103,62813.0,3.0,1
0.4364,1720,5.225945281278819,69902.0,3.0,1
0.454,5553,7.442378462134418,54180.0,2.0,0
0.4579,8840,7.490501176044871,50170.0,1.0,0
0.4598,668,5.540897097625329,63491.0,3.0,1
0.4407,2973,3.7102128490529194,69556.0,3.0,1
0.5249,5573,4.889981879368366,61147.0,2.0,0
0.4419,3844,6.2015503875969,57678.0,2.0,0
0.4484,3898,3.619252147549267,60151.0,2.0,0
0.4626,1047,4.697986577181208,49574.0,1.0,0
0.4394,1068,4.438492443083987,61864.0,2.0,0
0.3936,788,7.575757575757576,57938.0,2.0,0
0.4318,1387,4.705882352941177,51631.0,1.0,0
0.4561,3621,5.997341080309222,49294.0,1.0,0
0.4526,2874,6.15709650645137,44295.0,1.0,0
0.4344,629,2.9209621993127146,64872.0,3.0,1
0.4267,3671,5.281670788678208,58693.0,2.0,0
0.4891,36545,4.928699666581174,65767.0,3.0,1
0.476,2023,3.3196464611316028,58194.0,2.0,0
0.5105,27056,10.549521179383909,43998.0,1.0,0
0.4633,21943,5.965182534245118,77583.0,4.0,1
0.4216,5064,4.7769943753465895,70470.0,3.0,1
0.4318,2814,3.501487357461577,67208.0,3.0,1
0.4245,3758,5.314099236075057,119363.0,4.0,1
0.4147,9191,7.157683077122656,65612.0,3.0,1
0.4531,6126,4.093298987261371,81002.0,4.0,1
0.4516,9279,6.505903585640044,63212.0,3.0,1
0.3933,7790,8.034026465028356,68250.0,3.0,1
0.447,14942,6.859860009643041,58927.0,2.0,0
0.5273,84890,6.991609091360458,63925.0,3.0,1
0.4292,2441,6.323613028998457,75333.0,4.0,1
0.4141,2237,5.213987473903966,59384.0,2.0,0
0.4198,11019,3.8430725158408388,97668.0,4.0,1
0.4645,8143,4.944984235248697,76190.0,4.0,1
0.4126,5363,6.929984900262258,61202.0,2.0,0
0.4635,886,2.666666666666667,66174.0,3.0,1
0.4383,1620,2.6854302498224776,77590.0,4.0,1
0.3985,967,5.130084279956028,64750.0,3.0,1
0.4387,726,3.473389355742297,77517.0,4.0,1
0.4437,2347,3.359121867354361,73884.0,4.0,1
0.4667,3135,4.3383947939262475,76924.0,4.0,1
0.4106,2414,2.76049766718507,74725.0,4.0,1
0.4219,822,6.888855825026038,66547.0,3.0,1
0.4002,1237,6.054629720934819,70647.0,3.0,1
0.3898,446,6.188845401174168,66641.0,3.0,1
0.4246,356,2.4680851063829787,70708.0,3.0,1
0.4298,2980,6.044691586860262,66993.0,3.0,1
0.358,2714,3.4090909090909087,89226.0,4.0,1
0.4284,503,3.540090771558245,75457.0,4.0,1
0.4505,4219,6.33147113594041,64438.0,3.0,1
0.3701,9231,3.0679156908665104,75463.0,4.0,1
0.3989,874,7.370281124497992,86787.0,4.0,1
0.4583,31191,7.366082882104324,75565.0,4.0,1
0.4494,20591,6.190062013577472,99248.0,4.0,1
0.4619,15103,5.358056265984655,72659.0,4.0,1
0.5128,34302,4.682801247267441,122900.0,4.0,1
0.463,85904,6.397662049941025,86138.0,4.0,1
0.4755,11685,9.36862398175468,50934.0,1.0,0
0.4754,8559,8.035054376517792,60961.0,2.0,0
0.4967,1434,17.752808988764045,82813.0,4.0,1
0.4408,5603,8.316677770375305,57531.0,2.0,0
0.4826,10138,6.2717552160410195,96327.0,4.0,1
0.4821,3054,8.570330514988472,51582.0,1.0,0
0.4547,115253,8.590354320709947,73082.0,4.0,1
0.441,85538,8.756627767406004,66415.0,3.0,1
0.5158,7610,3.7701172990466705,147878.0,4.0,1
0.4474,21185,4.934300649870135,103298.0,4.0,1
0.4603,8062,6.2474098632407795,63205.0,3.0,1
0.4231,7829,7.037544884641313,88335.0,4.0,1
0.4982,891,5.106550132573898,64177.0,3.0,1
0.4289,964,14.763779527559054,52336.0,1.0,0
0.368,725,10.631895687061183,64059.0,3.0,1
0.4581,16324,5.627895696388848,75054.0,4.0,1
0.4543,1360,6.1827153110047846,66904.0,3.0,1
0.4285,6832,3.8696388743311925,89949.0,4.0,1
0.4292,13595,4.655390208583665,82724.0,4.0,1
0.432,4954,4.0940407894375666,87843.0,4.0,1
0.4729,27265,5.199981990364845,119624.0,4.0,1
0.4585,3412,9.286328460877042,52602.0,1.0,0
0.4098,9010,5.744843010107825,105506.0,4.0,1
0.5529,33634,9.168669399617517,77675.0,4.0,1
0.4148,8437,6.288581960296664,103259.0,4.0,1
0.4732,13362,5.0152688753519,79193.0,4.0,1
0.4776,18405,4.4948418860520265,116727.0,4.0,1
0.4182,4093,6.283220405182807,97734.0,4.0,1
0.4344,13276,6.295129674877097,102834.0,4.0,1
0.4835,2215,12.007353786050787,41699.0,1.0,0
0.4874,8682,8.423239295047914,47796.0,1.0,0
0.4482,4566,9.304997128087306,49845.0,1.0,0
0.6289,379,6.097560975609756,44219.0,1.0,0
0.4598,2617,6.134564643799472,39082.0,1.0,0
0.4659,1189,10.088888888888889,46776.0,1.0,0
0.4373,1111,7.592891760904685,62228.0,3.0,1
0.4598,2546,7.183047131896236,43706.0,1.0,0
0.4005,1323,4.442493415276559,50685.0,1.0,0
0.4556,2601,10.61751465217022,49768.0,1.0,0
0.4732,15556,9.451039211484893,55244.0,2.0,0
0.4214,1954,6.34417742060119,51500.0,1.0,0
0.4444,1833,7.742809503959984,48073.0,1.0,0
0.4891,4922,10.115518441196938,51182.0,1.0,0
0.5105,5949,6.802332228192523,70212.0,3.0,1
0.4665,4530,9.198398307645816,58989.0,2.0,0
0.4697,2242,10.934680620714543,34868.0,1.0,0
0.5017,1113,9.851899549259498,38533.0,1.0,0
0.5323,1208,7.926730426325173,44350.0,1.0,0
0.5377,1451,14.955427372836915,40523.0,1.0,0
0.3903,1376,4.336675215667988,62000.0,2.0,0
0.4498,2465,4.174553101997898,64195.0,3.0,1
0.5136,1596,8.921866618988021,45845.0,1.0,0
0.4334,2274,5.121753976098482,55151.0,2.0,0
0.4479,2550,5.3500660501981505,61383.0,2.0,0
0.4398,1611,4.3421434795236715,54811.0,2.0,0
0.4516,2482,7.6847676926092925,49388.0,1.0,0
0.4623,602,1.8664047151277015,56932.0,2.0,0
0.4485,1092,2.9766693483507645,59199.0,2.0,0
0.5063,566,6.541256947413425,53201.0,1.0,0
0.4029,649,3.0303030303030303,67569.0,3.0,1
0.4627,838,5.084969042286919,71223.0,3.0,1
0.4153,1207,3.370544140646066,73160.0,4.0,1
0.4522,4002,4.095112285336857,53203.0,1.0,0
0.4474,736,4.091928251121076,65264.0,3.0,1
0.4238,774,7.372682718943106,51560.0,1.0,0
0.4257,3107,4.7864071292505095,74773.0,4.0,1
0.4479,3804,8.15078658355595,43670.0,1.0,0
0.4764,767,3.416557161629435,68051.0,3.0,1
0.4352,1083,4.4621685708126755,75125.0,4.0,1
0.4317,8856,4.15535146494903,75822.0,4.0,1
0.4407,1357,8.842254185333648,45991.0,1.0,0
0.4879,1094,5.96,46567.0,1.0,0
0.4622,1263,6.4452156668319285,60686.0,2.0,0
0.4312,8329,6.065145075424242,65803.0,3.0,1
0.4377,5010,8.11338983795178,55825.0,2.0,0
0.4133,2128,9.991586032814471,61825.0,2.0,0
0.4294,2070,7.487760886369492,72243.0,4.0,1
0.4462,14404,5.161067970575881,73935.0,4.0,1
0.4258,2981,7.87244906942757,63174.0,3.0,1
0.4472,2435,5.371419388534008,70813.0,3.0,1
0.4376,3039,8.352735739231665,45065.0,1.0,0
0.4261,495,4.8949892508682,63770.0,3.0,1
0.4345,2674,7.182375517121069,47087.0,1.0,0
0.3713,443,5.815160955347872,61413.0,2.0,0
0.4393,5312,5.861920087918989,66515.0,3.0,1
0.4201,487,7.003699136868064,58867.0,2.0,0
0.4515,856,7.027027027027027,47604.0,1.0,0
0.5086,1103,4.976974849450939,56911.0,2.0,0
0.4855,2889,9.021960045605512,59402.0,2.0,0
0.4947,11856,5.439944491523014,73235.0,4.0,1
0.4966,1947,9.589763883392692,48002.0,1.0,0
0.4619,1031,5.920041004613019,42667.0,1.0,0
0.4918,5822,8.423004216955068,50541.0,1.0,0
0.4696,1571,6.187858229032636,45760.0,1.0,0
0.5253,996,11.6331096196868,33683.0,1.0,0
0.4621,1663,6.901075833114668,47354.0,1.0,0
0.4569,384,10.292039566650965,58889.0,2.0,0
0.4824,496,5.7827102803738315,54207.0,2.0,0
0.4459,1629,2.690735694822888,61946.0,2.0,0
0.5111,1116,6.934306569343065,45459.0,1.0,0
0.4313,878,3.2411184454498256,73674.0,4.0,1
0.4809,1139,10.2803738317757,38769.0,1.0,0
0.501,1433,9.057337220602527,41735.0,1.0,0
0.531,4056,4.202879320639554,63320.0,3.0,1
0.493,2893,8.320034817931235,47651.0,1.0,0
0.5007,3253,11.652347985653517,38649.0,1.0,0
0.4485,6106,4.836596840150817,78144.0,4.0,1
0.4627,7759,6.29344502453077,80129.0,4.0,1
0.43,2059,5.053913298613658,66891.0,3.0,1
0.4099,1759,5.9181666918771745,72555.0,4.0,1
0.4355,1610,5.948446794448117,61581.0,2.0,0
0.4198,1094,7.881237369811907,60334.0,2.0,0
0.4066,875,5.640728955741973,61050.0,2.0,0
0.4645,5966,3.5185264236318616,89241.0,4.0,1
0.4686,1260,6.812879141390574,62026.0,2.0,0
0.4353,5822,6.49767499279865,65627.0,3.0,1
0.4286,682,5.868835071592717,67905.0,3.0,1
0.3961,551,3.3736707004033737,67139.0,3.0,1
0.4355,3938,4.472160356347439,72588.0,4.0,1
0.403,949,6.316568047337279,57433.0,2.0,0
0.4158,1013,6.050069541029207,70000.0,3.0,1
0.4208,1677,3.420458212326557,63225.0,3.0,1
0.5355,5268,9.44275802254987,56977.0,2.0,0
0.4756,10122,7.909498257454224,70686.0,3.0,1
0.3953,704,4.157818263104952,83147.0,4.0,1
0.4734,358,3.4642032332563506,64395.0,3.0,1
0.4132,1010,3.867900282703675,73652.0,4.0,1
0.4172,1987,6.612857547436987,66164.0,3.0,1
0.409,1460,4.053568218587094,78536.0,4.0,1
0.4366,1699,6.976493422471426,53947.0,2.0,0
0.4073,1190,5.636363636363637,73331.0,4.0,1
0.4732,1690,9.818451278251205,53300.0,1.0,0
0.487,18688,5.551426432491531,105329.0,4.0,1
0.4688,1260,4.987881725642269,68162.0,3.0,1
0.4643,3605,6.822891758329348,55862.0,2.0,0
0.4419,4322,9.0199203187251,56856.0,2.0,0
0.5405,26610,5.833596664946016,119798.0,4.0,1
0.4337,12535,5.149992958077085,61863.0,2.0,0
0.4576,3828,7.717358700775592,56427.0,2.0,0
0.4566,13719,4.893660117480251,94926.0,4.0,1
0.4407,11433,7.448053848405034,60146.0,2.0,0
0.4887,3722,4.6272395991497115,83326.0,4.0,1
0.4367,12207,4.426023461814699,76293.0,4.0,1
0.4354,3081,4.51741212760776,69068.0,3.0,1
0.4453,13125,5.868438763975195,97249.0,4.0,1
0.4646,26124,5.899891810961447,76185.0,4.0,1
0.459,15088,5.492952542811224,67773.0,3.0,1
0.462,15335,6.189971445876958,79640.0,4.0,1
0.4486,4424,5.0481626828398145,68737.0,3.0,1
0.415,3072,4.17899531234416,72230.0,4.0,1
0.4433,7668,6.4117471180359455,66399.0,3.0,1
0.4411,12564,4.6114793400084615,70062.0,3.0,1
0.4592,14822,4.838603994543689,91975.0,4.0,1
0.4157,8291,6.077373974208675,57761.0,2.0,0
0.4256,10087,6.321422598807068,59547.0,2.0,0
0.4212,6183,4.679503491955778,73102.0,4.0,1
0.4411,16007,6.599713055954089,83366.0,4.0,1
0.4073,2069,4.680376215526861,75969.0,4.0,1
0.4512,4766,4.704679110201995,70643.0,3.0,1
0.4337,1057,9.734018775145284,51881.0,1.0,0
0.4256,2451,4.28527701254974,56584.0,2.0,0
0.5149,2203,10.504933255948927,38594.0,1.0,0
0.5263,3590,7.357147608594426,40151.0,1.0,0
0.372,1015,4.179529802897174,66419.0,3.0,1
0.421,2166,3.911342894393742,64068.0,3.0,1
0.4266,1207,7.891954752087958,90230.0,4.0,1
0.4612,326,14.971257185703573,56010.0,2.0,0
0.5135,328,4.212765957446808,69677.0,3.0,1
0.4527,4625,8.341708542713567,47811.0,1.0,0
0.3948,703,2.960795787009947,76599.0,4.0,1
0.4529,3643,6.269556807191217,71312.0,3.0,1
0.464,2228,6.37620719929763,62356.0,3.0,1
0.43,4238,3.683472355503063,68816.0,3.0,1
0.403,801,7.158418923124805,64839.0,3.0,1
0.4468,678,3.765241859841886,100906.0,4.0,1
0.4698,7116,4.315095071788902,55194.0,2.0,0
0.4115,3048,3.6389543486600533,72186.0,4.0,1
0.4796,751,3.233089496974623,107658.0,4.0,1
0.4618,975,5.457938112268698,60694.0,2.0,0
0.4224,2457,3.65763676610098,80686.0,4.0,1
0.4395,2173,7.142857142857142,51694.0,1.0,0
0.4694,2246,3.087274886206214,57492.0,2.0,0
0.4802,2424,5.886169818316648,64096.0,3.0,1
0.5088,221,13.829787234042554,41652.0,1.0,0
0.4214,698,9.140746037421046,68827.0,3.0,1
0.4065,789,7.124681933842239,66463.0,3.0,1
0.4156,1653,3.934287099903007,83311.0,4.0,1
0.4711,1335,5.902413431269675,50677.0,1.0,0
0.5181,524,7.490406753645433,88431.0,4.0,1
0.4586,4366,3.494523507935325,55255.0,2.0,0
0.4426,3602,5.924497106640948,60801.0,2.0,0
0.3813,4315,3.2409659063275136,88027.0,4.0,1
0.4274,2381,6.456365369616085,58702.0,2.0,0
0.4443,6126,3.262793691663984,124369.0,4.0,1
0.4313,6424,7.238437359676696,66761.0,3.0,1
0.4355,8368,2.936157732659672,154204.0,4.0,1
0.4645,2713,8.105384393895768,39360.0,1.0,0
0.5119,820,19.699074074074076,30593.0,1.0,0
0.5517,459,13.178294573643413,22889.0,1.0,0
0.4451,1980,7.181581356051539,48307.0,1.0,0
0.5592,2273,19.061335140630295,26374.0,1.0,0
0.4923,1730,8.234313112361894,45170.0,1.0,0
0.483,3621,4.856088830447805,87130.0,4.0,1
0.4339,1173,7.195986853485556,45076.0,1.0,0
0.4942,2407,7.026455026455027,40849.0,1.0,0
0.4352,2751,9.647903636784804,46881.0,1.0,0
0.4919,1655,9.349007430409227,55263.0,2.0,0
0.4116,1044,9.16918780544566,62106.0,2.0,0
0.4503,2400,6.597153911731916,50437.0,1.0,0
0.469,540,25.829538061158104,37551.0,1.0,0
0.4342,4442,8.428371560605418,57472.0,2.0,0
0.4705,1335,10.998537706287863,47140.0,1.0,0
0.47,1795,8.582940550402919,46489.0,1.0,0
0.4076,4351,4.242803667618786,75486.0,4.0,1
0.5328,3292,15.073857440269652,40073.0,1.0,0
0.4495,1325,8.887171561051005,55164.0,2.0,0
0.4818,1057,6.838474025974025,48883.0,1.0,0
0.4621,1178,5.756302521008403,46865.0,1.0,0
0.4943,984,11.824324324324325,40073.0,1.0,0
0.4793,1797,4.750638781111006,49545.0,1.0,0
0.4751,1382,5.739819421411461,48033.0,1.0,0
0.4914,444,5.912076806467914,54527.0,2.0,0
0.4767,1405,12.022065817005897,39912.0,1.0,0
0.4761,9823,7.22954320537528,56230.0,2.0,0
0.4627,6988,8.584141996289182,58072.0,2.0,0
0.5079,1100,10.891089108910892,46667.0,1.0,0
0.5328,1455,8.16603364080304,44806.0,1.0,0
0.6647,750,7.830126078301261,30717.0,1.0,0
0.483,2937,13.53887399463807,42573.0,1.0,0
0.4376,1960,10.265688982001715,52340.0,1.0,0
0.4356,1070,6.021800442106868,72352.0,4.0,1
0.5457,856,4.743202416918429,50577.0,1.0,0
0.5486,4417,13.903141913263514,44925.0,1.0,0
0.4745,1395,5.7028112449799195,57031.0,2.0,0
0.4891,1562,9.765724471606825,46178.0,1.0,0
0.5025,1925,7.292289300657502,56419.0,2.0,0
0.4433,4729,7.992488262910798,62175.0,3.0,1
0.5174,2187,6.34363611823458,45114.0,1.0,0
0.4152,15980,6.0443959243085885,57768.0,2.0,0
0.454,13912,5.455183985640145,63874.0,3.0,1
0.4252,4244,4.598898382882565,65918.0,3.0,1
0.4543,23612,3.371627773252192,89887.0,4.0,1
0.4328,24751,4.139261519134999,79677.0,4.0,1
0.444,9284,8.637140119161701,54710.0,2.0,0
0.4559,34497,5.312906147847663,77278.0,4.0,1
0.5266,3574,3.3207343412526997,83627.0,4.0,1
0.4589,68889,4.721532072323679,89712.0,4.0,1
0.4645,13911,5.97388529437597,76199.0,4.0,1
0.4494,19535,5.416985298847207,105568.0,4.0,1
0.4008,1414,4.362832335652268,62246.0,3.0,1
0.4863,4076,4.971196927672285,57565.0,2.0,0
0.4523,1167,8.337452628110068,41241.0,1.0,0
0.4557,4206,8.278209740435573,47987.0,1.0,0
0.465,3133,5.421460730365182,63112.0,3.0,1
0.447,3888,4.384057971014492,46585.0,1.0,0
0.462,2098,4.721430906458694,57886.0,2.0,0
0.5477,3249,17.46562138542604,47293.0,1.0,0
0.4389,2562,5.744712764361782,54632.0,2.0,0
0.5081,8708,5.701397236547883,68031.0,3.0,1
0.4596,2655,5.580075662042875,46538.0,1.0,0
0.4997,2027,10.554023564803208,52494.0,1.0,0
0.5469,1811,12.116147900564028,43354.0,1.0,0
0.4996,46448,7.256563351947769,67455.0,3.0,1
0.4809,1994,10.570469798657719,49138.0,1.0,0
0.4224,2942,6.136313828621521,48380.0,1.0,0
0.5386,2557,9.712477644792957,53038.0,1.0,0
0.454,4686,7.8277886497064575,52975.0,1.0,0
0.4539,5925,5.594068938956287,52375.0,1.0,0
0.4553,3899,8.746248545354321,54513.0,2.0,0
0.504,1765,5.8231246853498915,55687.0,2.0,0
0.4885,4000,11.76470588235294,41102.0,1.0,0
0.4672,6278,5.347076444088025,62775.0,3.0,1
0.4999,1007,11.517788584591758,41470.0,1.0,0
0.5145,2637,12.127787823990356,47994.0,1.0,0
0.4509,3943,6.949144576048129,72651.0,4.0,1
0.4474,1317,11.039068994181214,50544.0,1.0,0
0.4417,5104,6.0374854868137335,51553.0,1.0,0
0.447,1964,8.022388059701493,52607.0,1.0,0
0.4747,1631,10.829355608591886,42065.0,1.0,0
0.394,4654,6.8731548143160515,71776.0,4.0,1
0.434,3775,7.3593832135973365,50004.0,1.0,0
0.4467,3016,7.348596750369277,54125.0,2.0,0
0.4159,2351,3.0377266046055853,61963.0,2.0,0
0.3935,1797,2.4364063512637717,94915.0,4.0,1
0.3952,8180,3.5492728567070073,67373.0,3.0,1
0.3938,4542,3.8526643645473624,70046.0,3.0,1
0.4155,3693,3.0745410307454106,71077.0,3.0,1
0.4359,4893,3.2383532907962596,63284.0,3.0,1
0.5057,8704,5.755677368833203,55458.0,2.0,0
0.4102,2765,2.813462150971441,67847.0,3.0,1
0.4083,4378,2.180451127819549,59279.0,2.0,0
0.3935,3442,5.162969049575459,60409.0,2.0,0
0.4228,12088,4.802604802604803,58637.0,2.0,0
0.479,36305,6.184439218893774,62314.0,3.0,1
0.4314,6227,4.759221620751414,73571.0,4.0,1
0.4717,5030,3.313805875822956,74583.0,4.0,1
0.4215,5120,6.747230614300101,54210.0,2.0,0
0.4129,878,2.1546748749519047,77151.0,4.0,1
0.4146,2761,3.8120966531592373,54525.0,2.0,0
0.4153,3852,2.498552961605248,66182.0,3.0,1
0.4078,3921,7.206915180983252,60470.0,2.0,0
0.4137,3490,2.883591941957093,79511.0,4.0,1
0.4528,1950,2.748917748917749,63529.0,3.0,1
0.4056,2831,3.375420341348899,79606.0,4.0,1
0.3956,1176,2.854258443465492,77516.0,4.0,1
0.4317,4743,3.494823138626807,77141.0,4.0,1
0.4406,3017,3.7056160823393745,75615.0,4.0,1
0.4519,15511,2.880921895006402,69269.0,3.0,1
0.4835,1949,8.168884809545665,50839.0,1.0,0
0.462,1888,7.3580246913580245,48886.0,1.0,0
0.426,4606,4.200109093742695,58618.0,2.0,0
0.4707,1393,9.15839447561502,53147.0,1.0,0
0.3858,3060,4.261841564170623,73662.0,4.0,1
0.456,1053,5.808111751010905,50930.0,1.0,0
0.4545,825,6.3711911357340725,73423.0,4.0,1
0.3765,348,3.8480272771553823,70924.0,3.0,1
0.4169,883,5.059437518121195,57543.0,2.0,0
0.3979,969,2.3714853734734453,70749.0,3.0,1
0.4521,13455,5.57775645554138,66713.0,3.0,1
0.4022,955,4.3519463478641205,62158.0,3.0,1
0.4746,6682,6.708506935288224,58367.0,2.0,0
0.4452,3288,4.513304975764171,77305.0,4.0,1
0.4321,1690,6.002471223255512,60483.0,2.0,0
0.3877,1617,4.090216839509754,62000.0,2.0,0
0.4135,4429,4.215198284833059,82443.0,4.0,1
0.4072,1726,6.639359295714373,58986.0,2.0,0
0.4489,1496,9.810044236273745,54814.0,2.0,0
0.4442,2132,9.25458337907564,59505.0,2.0,0
0.4787,2016,6.887698146907792,46250.0,1.0,0
0.4982,1214,7.535944471988102,21816.0,1.0,0
0.5074,1441,6.9058903182125935,46147.0,1.0,0
0.4742,1770,7.230651046667946,47514.0,1.0,0
0.4779,363,16.535874439461885,39024.0,1.0,0
0.4432,1036,8.858151854031783,56313.0,2.0,0
0.4495,5299,8.156764322602442,57653.0,2.0,0
0.4299,1583,4.172125365312909,51546.0,1.0,0
0.5841,95,13.734939759036143,37222.0,1.0,0
0.4437,10602,8.180812249536455,63001.0,3.0,1
0.5765,2928,11.263656579329014,33519.0,1.0,0
0.496,955,10.527448869752423,39899.0,1.0,0
0.4934,1268,15.625,30781.0,1.0,0
0.4581,13169,9.585024808299504,54767.0,2.0,0
0.4918,5570,6.713441875805823,51878.0,1.0,0
0.4756,2651,7.3873873873873865,53651.0,2.0,0
0.4682,2742,8.174527895145296,45847.0,1.0,0
0.5283,1463,8.230031948881788,44726.0,1.0,0
0.5054,2071,10.496492174851593,43872.0,1.0,0
0.4588,2367,9.667949637941158,74381.0,4.0,1
